,zid,customers_cnt_home,customers_cnt_job,customers_cnt_day,customers_cnt_move,lat,lon,customers_dlt_home,customers_dlt_job,customers_dlt_day,customers_dlt_move,nearest_mfc,logistic,mfc_chance,nearest_mfc_id,nearest_mfc_distance,metaInfo,predicted_customers_cnt_home,predicted_customers_cnt_job,predicted_customers_cnt_day,predicted_customers_cnt_move,mfc_chance_agreg,mfc_chance_balance
2065,57082,32,18,39,0,55.36115010627388,37.322675941122476,2,1,2,0,15006.601377639687,9,4.0,272644507,15006.601377639687,Насление: 32<br/><b>Прирост:</b> 32<br/><b>Логистика:</b> 9<br/><b>Необходимость постройки учреждения:</b> 4.0,34,19,41,0,4.5909146204333355,4.0
2066,57083,31,16,30,0,55.36116128946543,37.330561197038115,-2,-1,-4,0,15015.715142084011,9,4.0,272644507,15015.715142084011,Насление: 31<br/><b>Прирост:</b> 31<br/><b>Логистика:</b> 9<br/><b>Необходимость постройки учреждения:</b> 4.0,29,15,26,0,4.5888023877568065,4.0
2067,57084,39,16,25,1,55.361171964054,37.33844645641276,15,-1,-5,0,15041.45785995666,14,4.0,272644507,15041.45785995666,Насление: 40<br/><b>Прирост:</b> 40<br/><b>Логистика:</b> 14<br/><b>Необходимость постройки учреждения:</b> 4.0,54,15,20,1,4.5989622090679365,4.0
2068,57085,56,9,43,2,55.3611821300441,37.34633172284555,3,-1,3,-1,15083.744410703752,11,4.0,272644507,15083.744410703752,Насление: 58<br/><b>Прирост:</b> 58<br/><b>Логистика:</b> 11<br/><b>Необходимость постройки учреждения:</b> 4.0,59,8,46,1,4.614599483287547,4.0
2069,57086,71,10,36,2,55.36119178743237,37.35421699416108,23,-1,-9,-1,15142.436196337549,21,4.0,272644507,15142.436196337549,Насление: 73<br/><b>Прирост:</b> 73<br/><b>Логистика:</b> 21<br/><b>Необходимость постройки учреждения:</b> 4.0,94,9,27,1,4.634017386171015,4.0
2070,57087,108,20,76,1,55.36120093512165,37.36210227011262,15,-6,3,0,15217.343523710057,18,4.0,272644507,15217.343523710057,Насление: 109<br/><b>Прирост:</b> 109<br/><b>Логистика:</b> 18<br/><b>Необходимость постройки учреждения:</b> 4.0,123,14,79,1,4.671551504488033,4.0
2071,57088,111,15,57,1,55.36120957530631,37.36998755236663,41,-2,3,0,15308.228143230011,17,4.0,272644507,15308.228143230011,Насление: 112<br/><b>Прирост:</b> 112<br/><b>Логистика:</b> 17<br/><b>Необходимость постройки учреждения:</b> 4.0,152,13,60,1,4.691490637689953,4.0
2072,57089,167,35,114,3,55.36121770688508,37.37787283682688,55,-5,9,-1,15414.807533937796,25,4.0,272644507,15414.807533938496,Насление: 170<br/><b>Прирост:</b> 170<br/><b>Логистика:</b> 25<br/><b>Необходимость постройки учреждения:</b> 4.0,222,30,123,2,4.752716519273294,4.0
2073,57090,23,18,34,2,55.36122532985954,37.385758125167676,-15,1,1,-1,15536.758733129449,16,4.0,272644507,15536.758733128745,Насление: 25<br/><b>Прирост:</b> 25<br/><b>Логистика:</b> 16<br/><b>Необходимость постройки учреждения:</b> 4.0,8,19,35,1,4.713484893225897,4.0
2074,57091,21,27,49,2,55.3612324442292,37.3936434171385,-22,2,1,0,15673.722942211793,21,4.0,272644507,15673.722942211793,Насление: 23<br/><b>Прирост:</b> 23<br/><b>Логистика:</b> 21<br/><b>Необходимость постройки учреждения:</b> 4.0,-1,29,50,2,4.751864472112464,4.0
2075,57092,25,15,27,0,55.36123904999354,37.401528712488755,-12,1,-7,0,15825.310367385146,12,4.0,272644507,15825.310367385146,Насление: 25<br/><b>Прирост:</b> 25<br/><b>Логистика:</b> 12<br/><b>Необходимость постройки учреждения:</b> 4.0,13,16,20,0,4.778269634110762,4.0
2076,57093,36,20,42,0,55.361245147152125,37.40941401096791,-9,1,-3,-1,15991.105155248968,16,4.0,272644507,15991.105155249319,Насление: 36<br/><b>Прирост:</b> 36<br/><b>Логистика:</b> 16<br/><b>Необходимость постройки учреждения:</b> 4.0,27,21,39,-1,4.826711070029864,4.0
2077,57094,28,3,15,0,55.36125073570454,37.4172993123254,10,-1,-2,0,16170.670318007842,6,4.0,272644507,16170.670318007842,Насление: 28<br/><b>Прирост:</b> 28<br/><b>Логистика:</b> 6<br/><b>Необходимость постройки учреждения:</b> 4.0,38,2,13,0,4.856914094375351,4.0
2078,57095,53,3,44,2,55.36125581565037,37.42518461631068,4,0,0,0,16363.552537030315,0,5.0,272644507,16363.552537031026,Насление: 55<br/><b>Прирост:</b> 55<br/><b>Логистика:</b> 0<br/><b>Необходимость постройки учреждения:</b> 5.0,57,3,44,2,4.914289954756044,5.0
2079,57649,32,9,27,0,55.36420365119176,36.88104783921445,-3,-2,-4,0,27761.137077965508,12,4.0,1033125551,27761.137077965508,Насление: 32<br/><b>Прирост:</b> 32<br/><b>Логистика:</b> 12<br/><b>Необходимость постройки учреждения:</b> 4.0,29,7,23,0,7.616688706075293,4.0
2080,57650,37,7,28,0,55.36424331872001,36.888933286537046,0,-2,-3,0,27373.540028100255,3,4.0,1033125551,27373.540028100255,Насление: 37<br/><b>Прирост:</b> 37<br/><b>Логистика:</b> 3<br/><b>Необходимость постройки учреждения:</b> 4.0,37,5,25,0,7.5238449088439285,4.0
2081,57651,12,7,17,0,55.36428247931422,36.896818755177534,-8,-2,-2,0,26989.64160371752,13,4.0,1033125551,26989.641603717868,Насление: 12<br/><b>Прирост:</b> 12<br/><b>Логистика:</b> 13<br/><b>Необходимость постройки учреждения:</b> 4.0,4,5,15,0,7.42558129035936,4.0
2082,57652,8,5,10,1,55.364321131307975,36.90470424106128,-9,0,0,-1,26609.602213233775,10,4.0,1033125551,26609.602213233065,Насление: 9<br/><b>Прирост:</b> 9<br/><b>Логистика:</b> 10<br/><b>Необходимость постройки учреждения:</b> 4.0,-1,5,10,0,7.331919258646974,4.0
2083,57653,16,7,16,0,55.36435927470824,36.91258974586267,-4,-1,0,0,26233.58948917858,10,4.0,1033125551,26233.58948917751,Насление: 16<br/><b>Прирост:</b> 16<br/><b>Логистика:</b> 10<br/><b>Необходимость постройки учреждения:</b> 4.0,12,6,16,0,7.246701813536911,4.0
2084,57654,24,4,9,0,55.364396908415955,36.92047526934721,7,-1,-3,0,25861.77916505006,1,4.5,1033125551,25861.779165048287,Насление: 24<br/><b>Прирост:</b> 24<br/><b>Логистика:</b> 1<br/><b>Необходимость постройки учреждения:</b> 4.5,31,3,6,0,7.156659687169931,4.5
2085,57655,29,6,30,0,55.36443403462136,36.92836081123213,-9,-1,0,0,25494.354954122075,17,4.0,1033125551,25494.354954121016,Насление: 29<br/><b>Прирост:</b> 29<br/><b>Логистика:</b> 17<br/><b>Необходимость постройки учреждения:</b> 4.0,20,5,30,0,7.078237649543986,4.0
2086,57656,31,1,8,1,55.36447065222548,36.936246371283175,10,-1,-3,0,25131.50933312748,5,4.0,1033125551,25131.509333127113,Насление: 32<br/><b>Прирост:</b> 32<br/><b>Логистика:</b> 5<br/><b>Необходимость постройки учреждения:</b> 4.0,41,0,5,1,6.985334767668898,4.0
2087,57657,12,6,12,0,55.36450676067761,36.944131949257454,-3,0,0,0,24773.443543154903,11,4.0,1033125551,24773.443543154903,Насление: 12<br/><b>Прирост:</b> 12<br/><b>Логистика:</b> 11<br/><b>Необходимость постройки учреждения:</b> 4.0,9,6,12,0,6.897965434784347,4.0
2088,57658,37,10,39,0,55.364542361071656,36.952017544889,-9,-3,3,0,24420.367767741787,3,4.0,1033125551,24420.367767741427,Насление: 37<br/><b>Прирост:</b> 37<br/><b>Логистика:</b> 3<br/><b>Необходимость постройки учреждения:</b> 4.0,28,7,42,0,6.824736707546857,4.0
2089,57659,16,0,12,0,55.36457745285699,36.959903157935045,-2,0,0,-1,24072.50163599815,5,4.0,1033125551,24072.50163599815,Насление: 16<br/><b>Прирост:</b> 16<br/><b>Логистика:</b> 5<br/><b>Необходимость постройки учреждения:</b> 4.0,14,0,12,-1,6.729451979038622,4.0
2090,57660,15,3,7,0,55.364612036031154,36.96778878814509,2,-1,-2,0,23730.0742736773,15,4.0,1033125551,23730.07427367695,Насление: 15<br/><b>Прирост:</b> 15<br/><b>Логистика:</b> 15<br/><b>Необходимость постройки учреждения:</b> 4.0,17,2,5,0,6.649959555256494,4.0
2091,57661,14,2,7,0,55.36464611059183,36.975674435268566,5,-1,0,-1,23393.324532758346,11,4.0,1033125551,23393.324532758696,Насление: 14<br/><b>Прирост:</b> 14<br/><b>Логистика:</b> 11<br/><b>Необходимость постройки учреждения:</b> 4.0,19,1,7,-1,6.568964320235048,4.0
2092,57662,16,4,9,0,55.36467967544426,36.98356010003171,6,0,-2,0,23062.501189549057,8,4.0,1033125551,23062.501189549057,Насление: 16<br/><b>Прирост:</b> 16<br/><b>Логистика:</b> 8<br/><b>Необходимость постройки учреждения:</b> 4.0,22,4,7,0,6.491160501397963,4.0
2093,57663,9,1,6,0,55.36471273277081,36.99144578023025,-1,-1,-1,0,22737.86283386687,6,4.0,1033125551,22737.86283386616,Насление: 9<br/><b>Прирост:</b> 9<br/><b>Логистика:</b> 6<br/><b>Необходимость постройки учреждения:</b> 4.0,8,0,5,0,6.409597499505728,4.0
2094,57664,16,4,19,0,55.364745281476885,36.99933147659062,-3,-1,1,0,22419.678212037157,0,5.0,1033125551,22419.678212037157,Насление: 16<br/><b>Прирост:</b> 16<br/><b>Логистика:</b> 0<br/><b>Необходимость постройки учреждения:</b> 5.0,13,3,20,0,6.338006779688437,5.0
2095,57665,19,3,11,3,55.364777321560275,37.00721718886224,1,-1,-1,0,22108.22599019545,9,4.0,1033125551,22108.225990195453,Насление: 22<br/><b>Прирост:</b> 22<br/><b>Логистика:</b> 9<br/><b>Необходимость постройки учреждения:</b> 4.0,20,2,10,3,6.2656393607305585,4.0
2096,57666,8,2,7,0,55.36480885301877,37.01510291679456,2,0,0,0,21803.794688609818,2,4.3,1033125551,21803.794688609818,Насление: 8<br/><b>Прирост:</b> 8<br/><b>Логистика:</b> 2<br/><b>Необходимость постройки учреждения:</b> 4.3,10,2,7,0,6.187453334804349,4.3
2097,57667,8,0,0,0,55.36483987476129,37.02298866207521,2,0,0,0,21506.68249926417,0,5.0,1033125551,21506.682499263457,Насление: 8<br/><b>Прирост:</b> 8<br/><b>Логистика:</b> 0<br/><b>Необходимость постройки учреждения:</b> 5.0,10,0,0,0,6.11421595207965,5.0
2098,57668,16,4,8,0,55.36487038896337,37.03087442057707,6,0,-2,-1,21217.19686374346,3,4.0,1033125551,21217.19686374346,Насление: 16<br/><b>Прирост:</b> 16<br/><b>Логистика:</b> 3<br/><b>Необходимость постройки учреждения:</b> 4.0,22,4,6,-1,6.050991930241135,4.0
2099,57669,13,2,11,0,55.364900394534146,37.038760193987976,0,-1,0,0,20935.654190708632,3,4.0,1033125551,20935.654190708632,Насление: 13<br/><b>Прирост:</b> 13<br/><b>Логистика:</b> 3<br/><b>Необходимость постройки учреждения:</b> 4.0,13,1,11,0,5.983119256739649,4.0
2100,57670,13,8,16,0,55.36492989092335,37.0466459820636,2,-1,-1,0,20662.37923812485,0,5.0,1033125551,20662.379238124147,Насление: 13<br/><b>Прирост:</b> 13<br/><b>Логистика:</b> 0<br/><b>Необходимость постройки учреждения:</b> 5.0,15,7,15,0,5.920183010759006,5.0
2101,57671,7,0,9,0,55.364958879228865,37.05453178550325,-7,0,-1,0,20397.704183836508,0,5.0,1033125551,20397.704183837213,Насление: 7<br/><b>Прирост:</b> 7<br/><b>Логистика:</b> 0<br/><b>Необходимость постройки учреждения:</b> 5.0,0,0,8,0,5.85132808209887,5.0
2102,57672,21,2,11,0,55.36498735889342,37.062417602137735,6,0,0,0,20141.96818428267,11,4.0,1033125551,20141.96818428267,Насление: 21<br/><b>Прирост:</b> 21<br/><b>Логистика:</b> 11<br/><b>Необходимость постройки учреждения:</b> 4.0,27,2,11,0,5.799097465933064,4.0
2103,57673,5,3,5,1,55.36501532991861,37.07030343267897,-2,0,-2,0,19895.515929421766,5,4.0,1033125551,19895.515929421766,Насление: 6<br/><b>Прирост:</b> 6<br/><b>Логистика:</b> 5<br/><b>Необходимость постройки учреждения:</b> 4.0,3,3,3,1,5.733147861601497,4.0
2104,57674,16,0,20,0,55.36504279230253,37.078189276876365,-9,0,-2,0,19658.696595179565,3,4.0,1033125551,19658.69659517992,Насление: 16<br/><b>Прирост:</b> 16<br/><b>Логистика:</b> 3<br/><b>Необходимость постройки учреждения:</b> 4.0,7,0,18,0,5.680778588455197,4.0
2105,57675,19,0,10,0,55.36506974604328,37.08607513447939,5,0,-2,0,19431.86239302012,0,5.0,1033125551,19431.86239301905,Насление: 19<br/><b>Прирост:</b> 19<br/><b>Логистика:</b> 0<br/><b>Необходимость постройки учреждения:</b> 5.0,24,0,8,0,5.626147658525015,5.0
2106,57676,22,4,19,2,55.36509619004254,37.093961005248616,-6,0,0,-1,19215.36706940347,11,4.0,1033125551,19215.36706940276,Насление: 24<br/><b>Прирост:</b> 24<br/><b>Логистика:</b> 11<br/><b>Необходимость постройки учреждения:</b> 4.0,16,4,19,1,5.580392072813305,4.0
2107,57677,41,6,14,0,55.36512212649141,37.10184688891085,16,0,-3,-1,19009.563658807405,8,4.0,1033125551,19009.563658807405,Насление: 41<br/><b>Прирост:</b> 41<br/><b>Логистика:</b> 8<br/><b>Необходимость постройки учреждения:</b> 4.0,57,6,11,-1,5.536345984176444,4.0
2108,57678,20,5,15,0,55.36514755429163,37.10973278522693,7,-1,-1,0,18814.80314778829,3,4.0,1033125551,18814.80314778865,Насление: 20<br/><b>Прирост:</b> 20<br/><b>Логистика:</b> 3<br/><b>Необходимость постройки учреждения:</b> 4.0,27,4,14,0,5.483039904626576,4.0
2109,57679,26,6,16,0,55.365172473441476,37.11761869394623,9,-1,-3,0,18631.431858349817,9,4.0,1033125551,18631.431858349817,Насление: 26<br/><b>Прирост:</b> 26<br/><b>Логистика:</b> 9<br/><b>Необходимость постройки учреждения:</b> 4.0,35,5,13,0,5.442780835442963,4.0
2110,57680,13,11,18,0,55.36519688393923,37.12550461481821,0,-1,-2,0,18459.78921326077,13,4.0,1033125551,18459.78921326148,Насление: 13<br/><b>Прирост:</b> 13<br/><b>Логистика:</b> 13<br/><b>Необходимость постройки учреждения:</b> 4.0,13,10,16,0,5.400555688770757,4.0
2111,57681,32,4,12,1,55.365220785783215,37.13339054759224,12,-1,-2,-1,18300.205247144608,7,4.0,1033125551,18300.20524714248,Насление: 33<br/><b>Прирост:</b> 33<br/><b>Логистика:</b> 7<br/><b>Необходимость постройки учреждения:</b> 4.0,44,3,10,0,5.364168069575053,4.0
2112,57682,18,3,16,0,55.36524417897175,37.141276492017724,-8,-1,-4,-1,18152.998001140724,7,4.0,1033125551,18152.998001140368,Насление: 18<br/><b>Прирост:</b> 18<br/><b>Логистика:</b> 7<br/><b>Необходимость постройки учреждения:</b> 4.0,10,2,12,-1,5.323710295916124,4.0
2113,57683,30,2,25,0,55.36526706350325,37.1491624478441,4,-1,1,0,18018.470836326604,3,4.0,1033125551,18018.470836329077,Насление: 30<br/><b>Прирост:</b> 30<br/><b>Логистика:</b> 3<br/><b>Необходимость постройки учреждения:</b> 4.0,34,1,26,0,5.297676003325239,4.0
